"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Sembawang",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Sembawang",2021,9,6,2.6,2.4,2.6,2.6,NA,34.2,24.3,NA,20.4
"Sembawang",2021,9,7,0,0,0,0,NA,31.6,24.6,NA,18.5
"Sembawang",2021,9,8,0.4,0.2,0.2,0.4,NA,32.3,24.2,NA,33.3
"Sembawang",2021,9,9,0,0,0,0,NA,32.8,24,NA,25.9
"Sembawang",2021,9,10,8.6,5.4,7.2,8.6,NA,30.2,23.1,NA,27.8
"Sembawang",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Sembawang",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Sembawang",2021,9,13,4,3.2,3.6,3.6,NA,28.4,24.2,NA,37
"Sembawang",2021,9,14,0,0,0,0,NA,30.9,25.2,NA,22.2
"Sembawang",2021,9,15,0,0,0,0,NA,34,24.1,NA,33.3
"Sembawang",2021,9,16,1.2,1.2,1.2,1.2,NA,33.7,25.5,NA,40.7
"Sembawang",2021,9,17,0,0,0,0,NA,34.2,23.9,NA,31.5
"Sembawang",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Sembawang",2021,9,19,36.7,12.5,19.1,22.7,NA,NA,NA,NA,NA
"Sembawang",2021,9,20,0.6,0.4,0.4,0.4,NA,32.2,23.9,NA,31.5
"Sembawang",2021,9,21,15.7,14.9,15.3,15.7,NA,32.1,22.7,NA,50
"Sembawang",2021,9,22,1.6,1.4,1.4,1.6,NA,32.6,23.5,NA,25.9
"Sembawang",2021,9,23,0,0,0,0,NA,32.2,24.4,NA,27.8
"Sembawang",2021,9,24,54,42,50.7,53.7,NA,33.4,24.5,NA,33.3
"Sembawang",2021,9,25,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Sembawang",2021,9,26,14,7,9.4,9.4,NA,NA,NA,NA,NA
"Sembawang",2021,9,27,32.9,18.1,27.1,31.6,NA,32.2,23.9,NA,NA
"Sembawang",2021,9,28,25.3,23.9,25.1,25.3,NA,32.1,24.2,NA,40.7
"Sembawang",2021,9,29,14.6,6.8,7,7,NA,32,24.1,NA,11.1
"Sembawang",2021,9,30,12.8,3.8,6.4,9,NA,27.5,24.2,NA,27.8
"Punggol",2021,9,1,2.6,2.2,2.2,2.2,NA,NA,NA,NA,NA
"Punggol",2021,9,2,110.6,39.6,71.6,95.4,NA,NA,NA,NA,NA
"Punggol",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,4,5,3.2,4.8,5,NA,NA,NA,NA,NA
"Punggol",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,6,1.4,1.2,1.4,1.4,NA,NA,NA,NA,NA
"Punggol",2021,9,7,1.4,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Punggol",2021,9,8,2,1.8,2,2,NA,NA,NA,NA,NA
"Punggol",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,10,10.4,8.2,10.2,10.4,NA,NA,NA,NA,NA
"Punggol",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,13,4.2,3,3.8,3.8,NA,NA,NA,NA,NA
"Punggol",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,19,5,3.6,3.6,3.8,NA,NA,NA,NA,NA
"Punggol",2021,9,20,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2021,9,21,8.4,8.4,8.4,8.4,NA,NA,NA,NA,NA
"Punggol",2021,9,22,2.8,2.6,2.6,2.6,NA,NA,NA,NA,NA
"Punggol",2021,9,23,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Punggol",2021,9,24,11.6,7.2,11.6,11.6,NA,NA,NA,NA,NA
"Punggol",2021,9,25,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Punggol",2021,9,26,12.4,6,6,8.2,NA,NA,NA,NA,NA
"Punggol",2021,9,27,20,7.6,15,18.6,NA,NA,NA,NA,NA
"Punggol",2021,9,28,9.4,9.2,9.4,9.4,NA,NA,NA,NA,NA
"Punggol",2021,9,29,25.2,18,19,19,NA,NA,NA,NA,NA
"Punggol",2021,9,30,28.4,8,11.4,15.2,NA,NA,NA,NA,NA
"Tuas West",2021,9,1,6.6,6,6.4,6.6,NA,NA,NA,NA,NA
"Tuas West",2021,9,2,25,7.2,12.4,17,NA,NA,NA,NA,NA
"Tuas West",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,4,7.8,3.6,4.8,5.2,NA,NA,NA,NA,NA
"Tuas West",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,6,42.8,20,25,36.2,NA,NA,NA,NA,NA
"Tuas West",2021,9,7,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,8,13.6,11,11.8,13,NA,NA,NA,NA,NA
"Tuas West",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,10,34.4,24.2,28.2,32.4,NA,NA,NA,NA,NA
"Tuas West",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,13,3.4,2,2.8,3,NA,NA,NA,NA,NA
"Tuas West",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,16,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Tuas West",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,19,34,13,21,25.8,NA,NA,NA,NA,NA
"Tuas West",2021,9,20,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,21,23.2,21,23.2,23.2,NA,NA,NA,NA,NA
"Tuas West",2021,9,22,19.8,16.8,17.8,19,NA,NA,NA,NA,NA
"Tuas West",2021,9,23,0.6,0.2,0.4,0.4,NA,NA,NA,NA,NA
"Tuas West",2021,9,24,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,25,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2021,9,26,7.2,5.2,5.8,6,NA,NA,NA,NA,NA
"Tuas West",2021,9,27,2.4,1,1.4,1.4,NA,NA,NA,NA,NA
"Tuas West",2021,9,28,9,7.2,8.6,9,NA,NA,NA,NA,NA
"Tuas West",2021,9,29,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas West",2021,9,30,3,0.6,1,1.2,NA,NA,NA,NA,NA
"Simei",2021,9,1,6,5.4,5.8,6,NA,NA,NA,NA,NA
"Simei",2021,9,2,75.4,35.2,49.6,67,NA,NA,NA,NA,NA
"Simei",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,4,3.4,3.2,3.4,3.4,NA,NA,NA,NA,NA
"Simei",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,6,13.2,12.2,13.2,13.2,NA,NA,NA,NA,NA
"Simei",2021,9,7,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,8,13.8,13.4,13.8,13.8,NA,NA,NA,NA,NA
"Simei",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,10,19.6,11.8,19.4,19.6,NA,NA,NA,NA,NA
"Simei",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,13,1.8,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Simei",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,19,10.6,10.6,10.6,10.6,NA,NA,NA,NA,NA
"Simei",2021,9,20,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,21,1.2,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Simei",2021,9,22,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,23,12.8,10.4,11.8,12.8,NA,NA,NA,NA,NA
"Simei",2021,9,24,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,25,19.6,17.2,19,19.6,NA,NA,NA,NA,NA
"Simei",2021,9,26,20.6,16.2,18.4,18.4,NA,NA,NA,NA,NA
"Simei",2021,9,27,5.2,6.2,18.6,18.8,NA,NA,NA,NA,NA
"Simei",2021,9,28,44.8,38.4,44.4,44.8,NA,NA,NA,NA,NA
"Simei",2021,9,29,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2021,9,30,31.6,14.6,22,26.6,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,1,5,3.4,3.4,5,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,2,83.4,39.4,50,54.2,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,4,11.6,11,11.6,11.6,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,6,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,7,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,8,3.8,1.6,2.6,3.6,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,10,19.6,14.4,19,19.6,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,13,2.2,1.2,1.8,1.8,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,19,5.8,3.8,4.2,4.2,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,20,1.8,1.8,1.8,1.8,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,22,3.8,3.6,3.8,3.8,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,23,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,24,3,2.8,2.8,3,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,25,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,26,16,7.8,7.8,7.8,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,27,14.8,8.6,11,11,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,28,29.8,22.6,27.4,29.8,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,29,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2021,9,30,26.8,12.4,13,17.4,NA,NA,NA,NA,NA
"Tuas",2021,9,1,1.4,1.2,1.4,1.4,NA,NA,NA,NA,NA
"Tuas",2021,9,2,21.4,5.2,10,14.6,NA,NA,NA,NA,NA
"Tuas",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,4,3.6,2.4,2.8,3.4,NA,NA,NA,NA,NA
"Tuas",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,6,36,20.6,31,35.8,NA,NA,NA,NA,NA
"Tuas",2021,9,7,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,8,11.4,8.6,9.4,10.4,NA,NA,NA,NA,NA
"Tuas",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,10,45.4,29.2,38.8,43.4,NA,NA,NA,NA,NA
"Tuas",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,13,3.6,2.2,3,3.2,NA,NA,NA,NA,NA
"Tuas",2021,9,14,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,19,61,19.2,31.2,32.6,NA,NA,NA,NA,NA
"Tuas",2021,9,20,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,21,15.4,15,15.4,15.4,NA,NA,NA,NA,NA
"Tuas",2021,9,22,17.4,13.8,14.8,16.4,NA,NA,NA,NA,NA
"Tuas",2021,9,23,22.8,13.4,19.2,22.6,NA,NA,NA,NA,NA
"Tuas",2021,9,24,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,25,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,26,4.8,2.2,3.6,3.8,NA,NA,NA,NA,NA
"Tuas",2021,9,27,4.2,2.8,3,3,NA,NA,NA,NA,NA
"Tuas",2021,9,28,24.4,19,23.4,24.4,NA,NA,NA,NA,NA
"Tuas",2021,9,29,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2021,9,30,5,1.2,1.8,2.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,1,6.6,3.8,4.4,6,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,2,76.2,39.6,49,53.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,4,17.6,14.6,17.4,17.4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,6,20.6,19,20.6,20.6,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,7,0.8,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,8,12.6,7.6,9.8,11.4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,10,28.8,17,27.2,28.8,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,13,2.2,1,1.6,1.8,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,19,9,5.6,6,6,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,20,9.2,9.2,9.2,9.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,21,1.4,0.8,1.4,1.4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,22,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,23,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,24,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,25,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,26,27.6,12.4,12.4,12.4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,27,14.4,13.8,14.6,14.6,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,28,4.2,2.6,3,4,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,29,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Bukit Timah",2021,9,30,42,24,25,29.4,NA,NA,NA,NA,NA
"Buona Vista",2021,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buona Vista",2021,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,1,4.8,3.2,4.2,4.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,2,83.8,36.8,57.8,74.4,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,3,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,4,15.4,15.2,15.4,15.4,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,5,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,6,5.8,5.4,5.8,5.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,7,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,8,13.4,12.8,13.2,13.2,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,9,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,10,16.8,10.8,16.2,16.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,11,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,12,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,13,2.4,2,2.4,2.4,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,14,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,15,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,16,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,17,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,18,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,19,13.4,12.8,13.2,13.4,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,20,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,21,3.6,3.6,3.6,3.6,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,22,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,23,4.2,2.4,3.2,4.2,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,24,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,25,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,26,23.2,12.2,12.8,12.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,27,6,2.8,13.2,13.4,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,28,35.8,29.6,35.4,35.8,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,29,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (Central)",2021,9,30,28.6,11,19.6,23.6,NA,NA,NA,NA,NA
"Paya Lebar",2021,10,1,23,5.2,9.2,14.4,27,31.1,23.5,12.3,57.4
"Paya Lebar",2021,10,2,2.6,2.4,2.6,2.6,26.4,29.4,23.3,5.3,27.8
"Paya Lebar",2021,10,3,0,0,0,0,28.7,33.9,24.7,5.3,22.2
"Paya Lebar",2021,10,4,0,0,0,0,29.3,33.6,25.6,7.2,31.5
"Paya Lebar",2021,10,5,0,0,0,0,28.3,29.6,24.9,8.3,48.2
"Paya Lebar",2021,10,6,0,0,0,0,30.1,34.4,26.4,10.9,37
"Paya Lebar",2021,10,7,0,0,0,0,30.1,34.5,27.1,11.9,33.3
"Paya Lebar",2021,10,8,0,0,0,0,30.2,33.8,27.5,13.3,29.6
"Paya Lebar",2021,10,9,0,0,0,0,30.2,34.7,27.8,13,35.2
"Paya Lebar",2021,10,10,6.6,2.6,3.4,4.6,28.2,33,25.9,8.2,37
"Paya Lebar",2021,10,11,0,0,0,0,30,34.9,25.4,12.6,33.3
"Paya Lebar",2021,10,12,0,0,0,0,30.1,34.8,27.1,10.8,31.5
"Paya Lebar",2021,10,13,4.4,4.2,4.2,4.4,29.8,34.7,26.7,10.6,33.3
"Paya Lebar",2021,10,14,0,0,0,0,30,33,28.1,15.8,38.9
"Paya Lebar",2021,10,15,0,0,0,0,30,34.1,26.2,11.4,38.9
"Paya Lebar",2021,10,16,0,0,0,0,29.9,33.4,28,9.6,31.5
"Paya Lebar",2021,10,17,14.2,11.6,12,12,28.1,34.4,24.3,6.3,33.3
"Paya Lebar",2021,10,18,1.8,1.2,1.6,1.8,27.3,31.2,24.6,4.6,24.1
"Paya Lebar",2021,10,19,0,0,0,0,28.8,32.7,25.1,7.4,35.2
"Paya Lebar",2021,10,20,21.2,12.6,14.2,15.6,26.7,31.4,23.9,6.8,37
"Paya Lebar",2021,10,21,51,29.2,44,51,26.7,33.6,23.1,7.4,55.6
"Paya Lebar",2021,10,22,0,0,0,0,27.9,33.8,24.7,7.8,35.2
"Paya Lebar",2021,10,23,10.2,10,10.2,10.2,27.5,33.3,23.7,5.6,51.9
"Paya Lebar",2021,10,24,3,3,3,3,27.8,34.4,25,6.5,29.6
"Paya Lebar",2021,10,25,14.8,10.8,14.4,14.6,27.4,32.8,24.1,5.5,29.6
"Paya Lebar",2021,10,26,1,0.8,1,1,28.5,33.8,24.9,4.7,29.6
"Paya Lebar",2021,10,27,0,0,0,0,29.6,34.3,25.7,9.1,35.2
"Paya Lebar",2021,10,28,0,0,0,0,27.9,30.1,26.9,8.6,51.9
"Paya Lebar",2021,10,29,0,0,0,0,29,33.2,26,7.6,29.6
"Paya Lebar",2021,10,30,0.4,0.2,0.4,0.4,29.1,34,25.7,7.4,29.6
"Paya Lebar",2021,10,31,2.6,1,1.4,1.8,27.8,32.6,25.3,3.9,31.5
"Macritchie Reservoir",2021,10,1,36.2,17,21.2,24.2,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,2,3.6,3,3.2,3.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,4,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,5,2.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,6,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,7,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,8,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,9,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,10,5.2,2.6,2.6,2.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,12,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,13,9.8,9.8,9.8,9.8,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,16,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,17,31.8,22.4,28,29.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,18,1.8,1,1.6,1.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,20,14.4,6.6,6.8,7.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,21,1.4,1.2,1.2,1.4,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,22,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,23,9,7.4,7.8,7.8,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,24,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,25,10.6,8.8,9.4,10.6,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,26,7,7,7,7,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,27,2,1,1.4,2,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,28,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,30,0.8,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Macritchie Reservoir",2021,10,31,12.8,7.8,10,10,NA,NA,NA,NA,NA
